gene,WT1,WT2,WT3,KO,KO_above_allWT
Bcas1,1.0808128391918794,1.189871905529882,1.4523123598568084,0.6979383979553617,False
Bcas2,140.42846817785917,133.74160218155873,110.71901317962904,115.55489513317546,False
Bcas3,3.782844937171578,5.870034733947419,6.3109573455595855,6.294614230616282,False
Bcat2,36.13002919584282,29.66747284454506,24.66290443829562,20.437743275975876,False
Bccip,77.58692167055992,76.54842592242241,59.201532923617535,60.562616833900165,False
Bcdin3d,7.951694459768827,6.821932258371324,5.756438080886985,5.122604468011995,False
Bche,3.937246771341846,5.790709940245426,11.618498878854467,8.335754828410266,False
Bckdha,41.997298894313026,44.81850844162555,59.41277835777853,49.303421923488195,False
Bckdhb,37.28804295211984,25.463258778339476,26.69614174209515,21.543909793490037,False
Bckdk,37.75124845463064,28.16030176420721,26.458490628664034,26.008081810600746,False
Bcl10,142.66729477332808,163.25042543869984,107.57673734648431,95.86776485122705,False
Bcl11a,17.83341184666601,21.972967855451824,23.342620474789427,16.6056664117304,False
Bcl11b,37.4424447862901,54.33748368586461,56.69299339295577,55.756059942320796,False
Bcl2,5.867269698470202,7.139231433179292,9.82291268848605,8.164562391175929,False
Bcl2a1b,1.6984201758729531,4.600838034715545,1.3202839635061894,11.311869506484072,True
Bcl2a1d,1.003611922106745,1.2691966992318742,0.36967950978173303,2.4362000683347538,True
Bcl2l1,5.558466030129665,6.5046330835633555,7.446401554174908,6.610661807048898,False
Bcl2l11,20.844247612986244,25.859882746849436,36.94154529890318,32.51339442550544,False
Bcl2l12,13.587361406983625,13.405890135636671,11.4336591239636,11.627917082916689,False
Bcl2l13,24.549891633072686,24.90798522242553,33.82567514502857,32.98746579015437,False
Bcl2l15,3.010835766320235,3.886914891397615,2.3501054550410174,12.470710620070333,True
Bcl2l2,4.01444768842698,6.821932258371324,10.430243311698897,11.772772222114972,True
Bcl3,9.495712801471512,9.67762483164304,4.7794279478924055,11.3777127515742,True
Bcl6,43.46411631893058,44.89783323532755,56.56096499660515,64.22350126091132,True
Bcl7a,3.242438517575638,5.6320603528414415,9.083553668922583,5.623013130696972,False
Bcl7b,47.478564007357555,47.83285060230126,37.6280929599264,33.659066890073674,False
Bcl7c,138.57564616781593,120.0977376648161,101.02812888749361,96.47352270605624,False
Bcl9,6.098872449725604,7.535855401689253,9.294799103083573,7.888020761797391,False
Bcl9l,16.984201758729533,26.73245547757135,36.65108282693181,33.659066890073674,False
Bclaf1,93.02710508758676,100.10788965191408,104.0119706450176,102.14921043282531,False
Bclaf3,17.83341184666601,16.896181058524327,14.602340636378456,11.390881400592226,False
Bcor,11.194132977344465,12.216018230106789,20.43799575507581,19.924165964272877,False
Bcorl1,8.02889537685396,10.391547974960972,11.724121595934962,9.007355928329575,False
Bcr,8.723703630620168,13.405890135636671,15.209671259591302,18.765324850686614,True
Bcs1l,12.660950401962015,13.802514104146631,14.179849768056474,11.65425438095274,False
Bdh1,24.78149438432809,23.162839760981704,16.66198361944811,24.454181226473715,False
Bdh2,0.7720091708513424,0.7139231433179292,1.0826328500750753,0.5004086626849764,False
Bdnf,1.7756210929580876,0.4759487622119528,2.138860020880027,0.5267459607210278,False
Bdp1,50.87540435910346,59.89021924500407,51.38545185966089,46.28780129836032,False
Becn1,36.9792392837793,36.56872989661838,33.27115588035598,33.356187962659085,False
Begain,1.930022927128356,1.745145461443827,1.6107464354775511,1.3958767959107234,False
Bend3,2.4704293467242957,3.569615716589646,3.4063326258459687,3.911088758353631,True
Bend5,7.488488957258021,7.139231433179292,7.18234476147367,4.701207699435172,False
Bend7,16.984201758729533,14.357787660060577,15.024831504700435,10.600762459510685,False
Best2,1.5440183417026847,0.6345983496159371,0.9770101329945802,1.5670692331450577,True
Bet1,38.06005212297118,37.758601802148256,37.65449863919652,38.966032444338026,True
Bet1l,38.909262210907656,40.61429437541997,40.58552903818026,30.287892741459096,False
Bex1,42.76930806516437,29.984772019353027,29.83841757523988,26.284623439979285,False
Bex3,77.1237161680491,67.50539944039531,53.84118003178241,56.888563757871005,False
Bex4,5.481265113044531,4.124889272503591,4.488965475921044,2.5942238565510616,False
Bfar,17.910612763751143,21.10039512472991,20.49080711361606,15.841884768684912,False
Bfsp1,1.003611922106745,0.31729917480796854,1.0562271708049515,0.6716010999193104,False
Bglap3,16.443795339133594,1.4278462866358583,4.541776834461292,8.651802404842881,False
Bgn,26.711517311456447,35.14088360998252,30.128880047211243,15.038597178585343,False
Bhlhb9,22.851471457199736,21.734993474345845,20.35877871726544,19.02869783104713,False
Bhlhe22,0.2316027512554027,0.07932479370199214,0.13202839635061894,1.856779511541623,True
Bhlhe40,43.54131723601571,51.64044069999688,41.27207669920348,60.72064062211648,True
Bhlhe41,24.858695301413224,18.720651313670146,20.385184396535564,25.994913161582723,True
Bicd1,1.2352146733621479,2.22109422365578,1.980425945259284,3.0946325192360384,True
Bicd2,35.66682369333202,38.07590097695623,37.680904318466645,58.65316272628644,True
Bicdl1,5.09526052761886,6.266658702457379,7.023910685852928,6.54481856195877,False
Bicdl2,8.02889537685396,5.6320603528414415,7.129533402933423,10.745617598708966,True
Bicra,1.1580137562770136,2.22109422365578,3.9080405319783207,2.791753591821447,False
Bicral,5.404064195959396,7.8531545764972215,12.278640860607561,11.390881400592226,False
Bid,1.1580137562770136,0.7139231433179292,1.6635577940177986,1.777767617433469,True
Bik,0.4632055025108054,0.2379743811059764,0.633736302482971,1.0271546234060043,True
Bin1,10.73092747483366,10.232898387556986,11.539281841044096,7.558804536346749,False
Bin3,15.362982499941715,18.324027345160182,17.37493695974145,21.399054654291753,True
Birc2,18.451019183347082,20.941745537325925,27.67315187508973,17.606483737100355,False
Birc3,3.4740412688310407,5.870034733947419,5.122701778404015,8.098719146085802,True
Birc5,48.32777409529403,41.407542312439894,39.92538705642717,42.61374822233115,False
Birc6,51.10700711035887,65.91890356635547,73.01170318189227,76.33865835749495,True
Bivm,2.3932284296391613,2.5383933984637483,3.6703894185472064,3.278993605488398,False
Blcap,17.52460817832547,18.879300901074128,16.054652996235262,14.353827429648007,False
Blm,2.4704293467242957,3.490290922887654,5.149107457674139,4.885568785687532,False
Blmh,46.62935391942108,44.26323488571162,42.80360609687066,42.71909741447535,False
Blnk,8.492100879364767,9.836274419047024,5.941277835777852,7.453455344202543,False
Bloc1s1,9.881717386897183,10.550197562364955,15.024831504700435,13.30033550820595,False
Bloc1s2,45.625741997314336,47.753525808599264,45.78744785439465,57.11243079117743,True
Bloc1s3,4.55485410802292,4.362863653609567,5.835655118697357,5.886386111057486,True
Bloc1s4,48.63657776363457,40.77294396282396,29.78560621669963,24.480518524509765,False
Bloc1s5,5.326863278874263,5.156111590629489,5.5451926467259955,4.3456541759484795,False
Bloc1s6,5.404064195959396,5.55273555913945,6.601419817530947,6.597493158030873,False
Bloc1s6os,0.5404064195959397,0.555273555913945,1.0562271708049515,0.8954681332257473,False
Blvra,43.309714484760306,33.47506294224068,28.940624480055675,28.312595388755245,False
Blvrb,78.59053359266665,67.6640490277993,77.23661186511208,62.366721749369695,False
Blzf1,22.38826595468893,18.95862569477612,16.397926826746872,15.051765827603369,False
Bmi1,6.716479786406678,9.836274419047024,10.984762576371494,11.061665175141584,True
Bmp1,3.0880366834053694,4.362863653609567,6.1789289492089665,6.228770985526154,True
Bmp2,2.7792330150648326,4.83881241582152,3.3007099087654734,7.716828324563058,True
Bmp2k,18.914224685857885,21.734993474345845,20.35877871726544,20.2928881367776,False
Bmp4,0.30880366834053696,0.555273555913945,1.8219918696385413,1.0139859743879784,False
Bmp5,3.705644020086443,5.870034733947419,7.816081063956641,5.293796905246329,False
Bmp6,0.9264110050216108,1.0312223181258977,1.267472604965942,0.5135773117030021,False
Bmp7,33.89120260037393,37.12400345253232,24.66290443829562,43.496047706538874,True
Bmp8a,0.5404064195959397,0.6345983496159371,1.3730953220464368,1.777767617433469,True
Bmpr1a,29.799553994861817,38.631174532870176,50.487658764476684,42.863952553673634,False
Bmpr2,30.41716133154289,41.566191899843886,58.48857958332419,69.42511762303147,True
Bms1,22.38826595468893,29.350173669737092,31.739626482688795,27.772680779016188,False
Bmt2,10.808128391918792,14.754411628570539,14.100632730246103,14.393333376702085,False
Bmyc,20.689845778815975,18.244702551458193,20.305967358725194,18.01471185665915,False
Bnc1,1.8528220100432216,3.7282653039936307,4.277720041760054,3.871582811299554,False
Bnc2,4.7864568592783225,5.235436384331481,9.26839342381345,5.056761222921867,False
Bnip1,10.73092747483366,10.629522356066946,12.41066925695818,11.733266275060894,False
Bnip2,67.08759694698165,73.13745979323676,61.762883812819545,62.011168225883,False
Bnip3,25.399101721009163,24.90798522242553,20.78126958558742,65.61937805682204,True
Bnip3l,156.4862589315671,169.12046017264723,132.10761338842931,149.05593823503284,False
Bnipl,30.03115674611722,29.032874494929125,25.243829382238342,20.635273011246266,False
Boc,11.039731143174196,14.1198132789546,19.38176858427086,18.146398346839405,False
Bod1,118.73501047693645,89.7163416769531,86.24094849622429,79.18308654538849,False
Bod1l,51.10700711035887,61.556039912745895,53.233849408569554,52.09517551530964,False
Bok,118.04020222317024,111.45133515129895,81.0390296800099,98.02742329018328,False
Bola1,40.530481469695474,39.97969602580404,37.33763048795504,41.731448738123426,True
Bola2,88.08624639413816,111.60998473870295,112.17132553948585,127.70955817681319,True
Bola3,86.23342438409495,79.95939205160808,76.84052667606024,78.3139557101988,False
Bop1,18.914224685857885,15.706309152994443,15.077642863240683,17.962037260587046,False
Bora,6.098872449725604,8.249778545007182,8.898713914031715,6.939878032499541,False
Borcs5,15.748987085367384,13.32656534193468,12.991594200900904,15.65752368243255,False
Borcs6,22.07946228634839,20.624446362517958,18.272730054925663,15.512668543234268,False
Borcs7,23.083074208455137,21.655668680643853,20.886892302667917,23.92743526575269,True
Borcs8,57.43748231133987,53.70288533624868,50.8309325949883,55.36100047178002,False
Bpgm,15.748987085367384,16.420232296312374,13.625330503383875,12.799926845520975,False
Bphl,46.01174658274,43.70796132979767,41.2984823784736,30.314230039495147,False
Bpifc,3.628443103001309,3.966239685099607,4.119285966139311,7.822177516707262,True
Bpnt1,14.127767826579564,15.309685184484483,17.744616469523187,14.98592258251324,False
Bptf,59.44470615555336,80.83196478232999,81.17105807636052,75.62755131052157,False
Braf,5.944470615555336,10.550197562364955,14.972020146160189,11.772772222114972,False
Brap,30.64876408279829,33.95101170445263,33.984109220649316,35.98991776626422,True
Brat1,1.8528220100432216,2.0624446362517954,2.5613508892020076,3.0946325192360384,True
Brca1,1.0808128391918794,2.0624446362517954,3.0366531160642354,2.6073925055690874,False
Brca2,5.172461444703994,5.870034733947419,6.284551666289461,6.768685595265207,True
Brcc3,24.858695301413224,24.82866042872354,21.54703428442101,23.348014708959557,False
Brd1,126.91830768796068,128.1888666224193,111.98648578459499,87.123781903258,False
Brd2,99.12597753731237,121.04963518924,195.34921524037577,147.60738684305002,False
Brd3,24.318288881817285,28.715575320121154,37.15279073306417,32.26319009416295,False
Brd4,44.390527323952185,53.147611780334735,54.21085954156413,52.01616362120149,False
Brd7,46.08894749982514,52.275039049612815,46.20993872271663,44.24666070056634,False
Brd8,22.542667788859198,25.304609190935494,28.702973366624555,24.875577995050538,False
Brd9,24.241087964732152,29.191524082333107,32.373362785171764,27.25910346731319,False
Brdt,1.930022927128356,3.0143421606757013,3.247898550225226,3.265824956470372,True
Brf1,5.172461444703994,7.932479370199214,6.9446936480425565,7.005721277589669,False
Brf2,2.856433932149967,2.776367779569725,2.402916813581265,1.540731935109006,False
Bri3,218.47859535092988,195.13899250690068,179.08331680997952,190.5503512908318,False
Bri3bp,33.89120260037393,33.39573814853869,32.45257982298214,32.61874361764965,False
Brip1,4.091648605512114,4.124889272503591,6.469391421180328,7.348106152058337,True
Brip1os,5.712867864299934,7.139231433179292,9.162770706732953,8.164562391175929,False
Brix1,104.14403714784609,90.826888788781,58.8318534138358,49.43510841366845,False
Brk1,87.00543355494628,92.7306838376288,113.04271295539994,120.87502933645784,True
Brms1,14.74537516326064,17.689428995544247,14.153444088786351,17.830350770406792,True
Brms1l,6.716479786406678,8.011804163901207,8.634657121330477,6.900372085445464,False
Brox,14.2049687436647,17.689428995544247,21.230166133179523,21.912631965994755,True
Brpf1,10.19052105523772,13.961163691550617,16.52995522309749,13.471527945440284,False
Brpf3,2.0844247612986244,4.521513241013552,6.3109573455595855,5.478157991498689,False
Brwd1,23.54627971096594,36.01345634070443,43.75421055059512,46.32730724541439,True
Brwd3,11.039731143174196,15.071710803378506,13.255650993602142,17.514303193974175,True
Bscl2,87.39143814037196,71.07501515698496,99.76065628252766,79.72300115512756,False
Bsdc1,20.689845778815975,23.162839760981704,22.62966713449609,20.240213540705494,False
Bsg,481.1161152745566,423.832372749744,329.8333397631162,385.03812863805325,False
Bspry,9.65011463564178,8.091128957603198,7.18234476147367,11.206520314339866,True
Bst2,6.098872449725604,13.167915754530696,11.460064803233724,10.864135439871198,False
Bsx,0.6176073366810739,0.8725727307219135,2.0068316245294078,2.2386703330643685,True
Btaf1,24.472690715987554,32.76113979892275,28.967030159325795,26.640176963465983,False
Btbd1,51.4158107786994,50.688543175572974,41.85300164314621,51.05485224288562,False
Btbd10,47.01535850484675,41.169567931333916,32.66382525714313,29.221232170999016,False
Btbd11,4.632055025108055,5.870034733947419,8.317788970088994,10.271546234060043,True
Btbd19,7.565689874343156,9.518975244239057,8.766685517681097,11.904458712295227,True
Btbd2,17.60180909541061,22.369591823961784,28.01642570560134,27.285440765349236,False
Btbd3,12.429347650706612,14.199138072656591,14.338283843677218,12.549722514178487,False
Btbd6,5.481265113044531,5.6320603528414415,4.911456344243025,5.069929871939892,False
Btbd7,54.1178428766791,69.17122010813713,65.64451866552773,52.75360796621093,False
Btbd8,1.3896165075324163,0.7932479370199214,1.7163691525580462,1.4748886900188778,False
Btbd9,13.432959572813356,16.34090750261038,16.397926826746872,12.378530076944154,False
Btc,6.56207795223641,9.67762483164304,3.9872575697886923,10.284714883078067,True
Btd,9.804516469812048,8.011804163901207,6.654231176071194,5.754699620877229,False
Btf3,1341.3659343542074,1245.7958850897865,1025.0156579076652,1168.6385884556723,False
Btf3l4,17.29300542707007,17.213480233332294,15.315293976671796,16.618835060748427,False
Btg1,387.4714028502887,417.0897652850747,414.62197589948374,314.79655477590427,False
Btg2,321.15581507415845,319.44094423792234,373.9572298234931,248.5187442681809,False
Btg3,95.26593168305564,97.01422269753638,80.40529337752693,74.38969830282716,False
Btrc,4.246050439682383,4.124889272503591,5.01707906132352,4.464172017110711,False
Bub1,5.558466030129665,6.345983496159371,5.22832449548451,5.754699620877229,False
Bub1b,8.723703630620168,11.184795911980892,10.641488745859887,10.903641386925274,False
Bub3,76.12010424594236,66.47417712226941,50.32922468885594,52.42439174076029,False
Bud13,5.018059610533726,5.314761178033473,3.3535212673057213,3.88475146031758,False
Bud23,27.17472281396725,24.51136125391557,16.95244609141947,20.437743275975876,False
Bud31,68.40001253742894,69.17122010813713,63.03035641778549,58.40295839494395,False
Bvht,4.709255942193188,3.490290922887654,3.5383610221965878,4.780219593543327,True
Bysl,22.92867237428487,20.307147187709987,15.89621892061452,13.840250117945004,False
Bzw1,346.7093186293379,300.7202929242522,206.0435153447759,196.792290925376,False
Bzw2,67.08759694698165,75.83450277910448,56.32331388317404,56.954407002961126,False
C030006K11Rik,5.172461444703994,4.83881241582152,4.885050664972901,4.319316877912428,False
C030013C21Rik,0.6948082537662081,1.189871905529882,1.267472604965942,1.4748886900188778,True
C030014I23Rik,3.705644020086443,2.776367779569725,3.247898550225226,2.923440082001704,False
C030034I22Rik,9.958918303982317,8.091128957603198,10.905545538561125,8.019707251977648,False
C130013H08Rik,1.621219258787819,1.745145461443827,1.4787180391269321,1.685587074307289,False
C130036L24Rik,3.4740412688310407,2.697042985867733,2.4557281721215123,2.423031419316728,False
C130074G19Rik,0.7720091708513424,1.665820667741835,2.9574360782538642,1.3036962527845437,False
C130079G13Rik,4.632055025108055,1.5864958740398427,2.9574360782538642,0.94814272929785,False
C1d,68.24561070325866,59.493595276494105,50.32922468885594,53.359365821040114,False
C1galt1,32.424385175756385,40.53496958171798,25.66632025056032,32.51339442550544,False
C1galt1c1,13.510160489898492,13.485214929338664,9.004336631112212,8.691308351896959,False
C1qbp,305.40682798879106,250.42837371718917,207.15255387412114,221.56251972828233,False
C1qtnf12,463.9775116816568,438.8247587594205,343.3530475494196,315.8632153463643,False
C1qtnf4,28.95034390692534,22.528241411365766,26.27365087377317,28.062391057412754,False
C1ra,0.30880366834053696,0.4759487622119528,0.633736302482971,1.856779511541623,True
C1s1,0.8492100879364766,1.5071710803378506,1.0826328500750753,4.859231487651481,True
C2,0.8492100879364766,1.11054711182789,1.267472604965942,1.4880573390369034,True
C230035I16Rik,0.8492100879364766,0.6345983496159371,1.135444208615323,0.7901189410815417,False
C230038L03Rik,0.6948082537662081,0.7139231433179292,7.1031277236633,3.3184995525424754,False
C2cd2,9.958918303982317,11.581419880490852,13.282056672872265,14.748886900188777,True
C2cd2l,1.8528220100432216,2.9350173669737094,4.330531400300301,3.818908215227451,False
C2cd3,6.176073366810739,7.77382978279523,9.347610461623821,8.296248881356188,False
C2cd4b,68.94041895702487,72.82016061842877,65.697330024068,67.46298891934563,False
C2cd5,3.860045854256712,3.569615716589646,5.782843760157109,4.925074732741609,False
C3,4.7864568592783225,7.694504989093237,16.186681392585882,11.93079601033128,False
C330007P06Rik,13.046954987387686,15.785633946696437,20.49080711361606,17.725001578262585,False
C330011M18Rik,2.7792330150648326,2.5383933984637483,4.409748438110673,2.4888746644068562,False
C330013E15Rik,1.5440183417026847,2.379743811059764,3.1686815124148544,2.106983842884111,False
C330018D20Rik,4.246050439682383,4.600838034715545,4.277720041760054,5.438652044444612,True
C430014B12Rik,1.5440183417026847,2.5383933984637483,2.112454341609903,1.0271546234060043,False
C430042M11Rik,0.8492100879364766,0.8725727307219135,0.8977930951842088,1.5934065311811092,True
C430049B03Rik,0.7720091708513424,0.9518975244239056,1.8219918696385413,1.3432021998386208,False
C630043F03Rik,2.624831180894564,2.8556925732717167,1.8219918696385413,3.239487658434321,True
C730034F03Rik,6.948082537662081,9.043026482027104,14.047821371705856,9.323403504762192,False
C77080,11.580137562770135,15.706309152994443,19.328957225730615,23.729905530482302,True
C87436,14.050566909494432,13.72318931044464,16.767606336528605,12.339024129890076,False
C9,1.003611922106745,0.7932479370199214,0.633736302482971,0.7111070469733874,False
C920021L13Rik,1.6984201758729531,1.8244702551458192,2.6669736062825025,2.75224764476737,True
C9orf72,8.260498128109363,8.329103338709174,7.895298101767012,8.388429424482368,True
CAAA01118383.1,36.05282827875769,31.571267893392875,30.287314122831983,24.50685582254582,False
CAAA01147332.1,2.161625678383759,3.966239685099607,3.6439837392770826,2.9892833270918326,False
Caap1,12.660950401962015,12.374667817510774,10.720705783670256,10.811460843799095,False
Cab39,52.49662361789128,60.36616800721602,57.88124896011135,60.852327112296734,True
Cab39l,19.68623385670923,21.576343886941864,22.70888417230646,24.454181226473715,True
Cabcoco1,1.0808128391918794,1.4278462866358583,0.8713874159140851,0.9218054312617986,False
Cabin1,21.230252198411915,19.751873631796045,19.61941969770197,16.46081127253212,False
Cables1,7.642890791428289,11.660744674192845,12.648320370389294,8.520115914662624,False
Cables2,3.165237600490504,6.583957877265348,6.3109573455595855,6.083915846327871,False
Cabp4,0.8492100879364766,0.555273555913945,2.244482737960522,1.948960054667803,False
Cabyr,1.1580137562770136,1.3485214929338665,1.3730953220464368,1.0139859743879784,False
Cacfd1,10.113320138152584,8.646402513517142,10.483054670239143,9.902824061555323,False
Cachd1,20.149439359220036,23.956087698001628,27.488312120198863,23.374352006995608,False
Cacna1a,3.3968403517459063,3.410966129185662,4.7794279478924055,5.9127234090935366,True
Cacna1c,1.312415590447282,1.5071710803378506,1.7691805110982939,4.3851601230025565,True
Cacna1g,0.4632055025108054,0.4759487622119528,1.3202839635061894,1.1325038155502096,False
Cacna2d1,1.7756210929580876,1.4278462866358583,2.50853953066176,2.0543092468120085,False
Cacna2d2,1.0808128391918794,1.4278462866358583,1.7427748318281702,0.9744800273339015,False
Cacna2d3,1.2352146733621479,1.2691966992318742,1.2146612464256943,1.3300335508205952,True
Cacnb3,3.937246771341846,5.473410765437458,5.9940891943181,5.451820693462637,False
Cacnb4,0.6948082537662081,0.7139231433179292,1.4523123598568084,1.0534919214420555,False
Cactin,9.958918303982317,11.422770293086867,10.351026273888525,8.651802404842881,False
Cacul1,19.068626520028158,22.13161744285581,27.40909508238849,23.03196713252694,False
Cacybp,179.33773038876683,161.66392956465998,120.80598266081633,136.09798760129556,False
Cad,8.337699045194498,7.8531545764972215,10.984762576371494,11.140677069249739,True
Cadm1,5.249662361789128,4.83881241582152,6.1789289492089665,9.139042418509831,True
Cadm4,0.4632055025108054,0.2379743811059764,0.6601419817530947,1.158841113586261,True
Calcb,2.856433932149967,6.980581845775308,0.18483975489086651,1.172009762604287,False
Calcoco1,6.56207795223641,8.011804163901207,10.03415812264704,7.506129940274646,False
Calcrl,2.54763026380943,3.886914891397615,3.7496064563575775,4.187630387732171,True
Cald1,87.08263447203142,100.74248800153002,71.48017378422509,52.529740932904495,False
Calhm2,1.930022927128356,2.3004190173577723,1.6899634732879225,1.7119243723433404,False
Calhm5,4.632055025108055,3.410966129185662,4.726616589352158,2.1333211409201622,False
Calhm6,3.4740412688310407,1.665820667741835,2.5613508892020076,3.7267276721012714,True
Calm1,1177.4683873824674,1029.239198283348,810.7071649513405,902.974263166022,False
Calm2,704.3039665676796,651.7325050555673,473.50664067185977,439.95139504322043,False
Calm3,34.97201543956581,33.713037323346654,34.56503416459204,32.052491709874545,False
Calm4,174.24246986114798,211.717874390617,113.72926061642316,573.4156528409109,True
Calml3,229.28672374284866,185.6993420563636,178.50239186603682,309.3447340824416,True
Calr,196.47633398166664,252.64946794084494,212.882586275738,280.8872835544881,True
Calu,34.12280535162933,44.4218844731156,56.904238827116764,67.12060404487697,True
Camk1,18.142215515006548,17.292805027034284,16.424332506017,12.260012235781922,False
Camk1d,3.551242185916175,3.966239685099607,7.0767220443931755,8.546453212698676,True
Camk2b,1.8528220100432216,1.9037950488478113,2.138860020880027,1.7514303193974172,False
Camk2d,19.531832022538964,20.38647198141198,26.6433303835549,21.89946331697673,False
Camk2g,7.334087123087753,7.694504989093237,10.905545538561125,8.269911583320136,False
Camk2n1,7.025283454747216,7.932479370199214,6.865476610232185,4.635364454345044,False
Camk2n2,2.856433932149967,3.886914891397615,2.9574360782538642,3.278993605488398,False
Camk4,1.0808128391918794,1.9831198425498036,2.0332373037995315,0.39505947054077084,False
Camkk1,0.6176073366810739,1.189871905529882,2.2972940965007695,1.5012259880549292,False
Camkk2,3.551242185916175,4.997462003225505,6.865476610232185,7.611479132418851,True
Camkmt,2.54763026380943,3.1729917480796854,2.1916713794202742,2.5283806114609333,False
Caml,32.733188844096915,31.015994337478926,28.17485978122208,21.017163832769008,False
Camsap1,11.888941231110673,21.417694299537878,19.777853773322718,21.89946331697673,True
Camsap2,17.67901001249574,24.432036460213578,22.312798983254602,23.03196713252694,False
Camsap3,10.19052105523772,10.708847149768939,13.704547541194245,10.034510551735579,False
Camta1,31.961179673245574,33.39573814853869,38.209017903869125,43.24584337519638,True
Camta2,1.930022927128356,3.1729917480796854,6.0469005528583475,4.964580679795686,False
Cand1,23.623480628051077,27.44637862088928,27.514717799468986,28.11506565348486,True
Cand2,2.856433932149967,3.0143421606757013,3.4855496636563403,2.791753591821447,False
Cant1,3.782844937171578,5.394085971735466,6.126117590668719,5.991735303201691,False
Canx,161.6587203762711,188.23773545482734,185.84317070313122,214.50412385462053,True
Cap1,40.37607963552521,54.02018451105665,40.45350064182964,47.19643808060409,False
Capg,201.8031972605409,179.4326833539062,103.06136619129315,299.3628981267781,True
Capn1,27.946731984818594,28.953549701227132,41.06083126504249,47.341293219802374,True
Capn10,7.642890791428289,7.615180195391245,8.50262872497986,7.242756959914132,False
Capn12,0.5404064195959397,1.4278462866358583,2.402916813581265,2.2650076311004192,False
Capn15,10.267721972322853,12.929941373424718,10.852734180020876,15.98673990788319,True
Capn2,22.92867237428487,29.984772019353027,28.702973366624555,33.40886255873119,True
Capn5,2.00722384421349,1.5864958740398427,2.614162247742255,3.963763354425734,True
Capn6,1.2352146733621479,0.7139231433179292,1.0034158122647039,1.3036962527845437,True
Capn7,11.65733847985527,12.216018230106789,20.43799575507581,18.067386452731252,False
Capns1,156.2546561803117,149.2099369534472,125.87587308068011,141.41812180457794,False
Capns2,25.013097135583493,26.65313068386936,31.84524919976929,13.800744170890928,False
Caprin1,70.09843271330188,98.60071857157624,91.9181695393009,92.98383071627943,False
Caprin2,7.874493542683692,10.629522356066946,20.06831624529408,19.23939621533554,False
Capsl,3.4740412688310407,2.1417694299537877,2.402916813581265,2.6995730486952674,False
Capza1,30.262759497372624,29.42949846343908,31.924466237579658,36.5430010250213,True
Capza2,139.88806175826323,134.77282449968465,108.92342698926063,122.02070180102608,False
Capzb,113.6397499493176,102.01168470076189,83.75881464483265,101.46444068388797,False
Car11,1.2352146733621479,1.0312223181258977,1.0298214915348278,1.672418425289263,True
Car12,49.09978326614537,67.02945067818335,87.40279838410973,107.86440410664846,True
Car13,81.67857027607202,71.23366474438895,53.233849408569554,61.379073073017764,False
Car2,107.84968116793253,95.18975244239057,53.497906201270794,206.7477895830034,True
Car5b,18.60542101751735,13.564539723040657,20.22675032091482,11.891290063277202,False
Car6,42.69210714807923,0.0,0.6865476610232184,0.42139676857682223,False
Car8,28.873142989840208,26.256506715359397,34.48581712678167,21.609753038580166,False
Car9,5.326863278874263,7.615180195391245,5.492381288185747,11.325038155502098,True
Card10,15.440183417026848,18.086052964054208,24.372441966324256,14.920079337423113,False
Card14,0.30880366834053696,0.4759487622119528,1.0298214915348278,1.0403232724240299,True
Card19,36.05282827875769,32.91978938632674,23.923545418732154,29.826990025828195,False
Card6,0.3860045854256712,1.3485214929338665,1.1882555671555706,1.0271546234060043,False
Carf,1.7756210929580876,2.22109422365578,2.7990020026331215,2.9892833270918326,True
Carhsp1,39.681271381759,46.246354728261416,29.706389178889264,44.378347190746595,False
Carm1,6.02167153264047,9.836274419047024,10.45664899096902,14.169466343395646,True
Carmil1,4.863657776363457,6.108009115053394,8.132949215198126,9.257560259672063,True
Carnmt1,57.746285979680415,50.84719276297697,42.67157770052004,39.479609756041036,False
Carns1,0.7720091708513424,1.745145461443827,0.8449817366439613,1.3695394978746722,False
Cars,12.274945816536343,13.72318931044464,9.347610461623821,9.82381216744717,False
Cars2,22.465466871774062,20.465796775113972,22.101553549093612,17.43529129986602,False
Casc1,0.9264110050216108,1.0312223181258977,2.693379285552626,2.370356823244625,False
Casc3,18.451019183347082,23.08351496727971,25.16461234442797,20.661610309282313,False
Casc4,12.274945816536343,10.708847149768939,12.516291974038676,9.678957028248885,False
Casd1,5.404064195959396,6.583957877265348,9.770101329945803,6.926709383481516,False
Cask,18.52822010043222,22.052292649153813,23.474648871140047,21.662427634652268,False
Caskin2,4.709255942193188,9.28100086313308,11.776932954475209,7.49296129125662,False
Casp1,6.6392788693215445,6.187333908755387,7.868892422496888,8.243574285284085,True
Casp12,1.7756210929580876,1.5071710803378506,1.6635577940177986,2.330850876190548,True
Casp14,1.5440183417026847,2.6177181921657406,1.9012089074489127,4.227136334786247,True
Casp2,2.856433932149967,3.2523165417816777,5.4131642503753765,5.359640150336458,False
Casp3,42.92370989933464,53.5442357488447,47.87349651673443,55.716553995266715,True
Casp4,24.704293467242955,27.68435300199526,13.572519144843627,26.139768300781004,False
Casp6,22.697069623029464,24.035412491703617,20.675646868506924,20.424574626957853,False
Casp7,3.4740412688310407,3.1729917480796854,3.7496064563575775,4.503677964164788,True
Casp8,5.018059610533726,7.139231433179292,4.80583362716253,7.0320585756257215,False
