Symbol,meanProbe,All_mean_log2,maxVar_probe,log2_variance,same_probe
MARCH8,ILMN_2257749,4.321771668251143,ILMN_2257749,1.242444077869491,True
MARCH9,ILMN_1748393,4.0,ILMN_1748393,0.0,True
MARCKS,ILMN_1807042,9.130480965387672,ILMN_1807042,0.06803015969439424,True
MARCKSL1,ILMN_1714433,7.158147305224199,ILMN_1714433,0.0899742696367251,True
MARCO,ILMN_1731503,5.8059428436467435,ILMN_1731503,0.07923075539401493,True
MARK1,ILMN_1779800,4.947721515331061,ILMN_1779800,0.0675245971671364,True
MARK2,ILMN_2413572,4.270014585482789,ILMN_2413572,0.146348946974436,True
MARK3,ILMN_1704795,4.810679622024363,ILMN_1704795,0.07455475341739043,True
MARK4,ILMN_1651604,4.1820279076728974,ILMN_1651604,0.11043159534912178,True
MARLIN1,ILMN_1711949,5.890860982995059,ILMN_1711949,0.0441863218137149,True
MARS,ILMN_1799819,6.440289875996638,ILMN_1799819,0.047579402162474534,True
MARS2,ILMN_2136423,5.2821356720261745,ILMN_1679177,0.19418068280367284,False
MARVELD2,ILMN_1711124,5.7282577882050605,ILMN_1711124,0.35828063498728846,True
MARVELD3,ILMN_1710644,5.315223917320377,ILMN_1710644,0.49523452614680336,True
MAS1,ILMN_1788769,4.118968968778064,ILMN_1788769,0.16984338638539065,True
MAS1L,ILMN_1804758,4.640498805990045,ILMN_1804758,0.16958067899803855,True
MASP1,ILMN_1801996,4.488424243023245,ILMN_1801996,0.2870588485074106,True
MASP2,ILMN_1735260,4.31319462282395,ILMN_1735260,0.08663393916845018,True
MAST1,ILMN_1733366,4.0,ILMN_1733366,0.0,True
MAST2,ILMN_1690922,4.635791328760363,ILMN_1690922,0.2608324246489039,True
MAST3,ILMN_1738749,4.919975889464034,ILMN_1738749,0.21434437102024456,True
MAST4,ILMN_1738438,7.666963876467244,ILMN_1738438,1.5571008472558752,True
MASTL,ILMN_1682336,4.650103815414965,ILMN_1682336,0.22456145631006627,True
MAT1A,ILMN_1767657,4.0,ILMN_1767657,0.0,True
MAT2A,ILMN_1737298,9.615105063497495,ILMN_1737298,0.0930849768014535,True
MAT2B,ILMN_1811367,8.757413179466575,ILMN_1680246,0.16423191449636632,False
MATK,ILMN_2319000,5.8961081283072385,ILMN_2319000,1.3728228170947672,True
MATN1,ILMN_2061116,4.627134492507558,ILMN_2061116,0.15479914501637004,True
MATN2,ILMN_1694840,8.30718350991771,ILMN_1698685,0.1414626266550943,False
MATN3,ILMN_1663171,4.714017679551618,ILMN_1663171,0.22997932330190549,True
MATN4,ILMN_1737503,4.007119029672035,ILMN_1737503,0.0003008978369790864,True
MATR3,ILMN_1815107,9.008611400688054,ILMN_2411076,0.16538717235202538,False
MAX,ILMN_1802457,5.780019680923397,ILMN_1704236,0.21085309979879502,False
MAZ,ILMN_1677997,5.043500126769425,ILMN_1677997,0.20940936378314906,True
MB,ILMN_1666109,8.751505610085928,ILMN_1666109,4.342171309933177,True
MBD1,ILMN_2352580,5.095936328498326,ILMN_2352580,0.10740385934487984,True
MBD2,ILMN_1750395,5.691269780828035,ILMN_1750395,0.10640663076931949,True
MBD3,ILMN_1698491,4.418566179073472,ILMN_1698491,0.08037671498605302,True
MBD3L1,ILMN_1679822,4.0,ILMN_1679822,0.0,True
MBD3L2,ILMN_2076758,5.392460428592552,ILMN_2076758,0.07389389074912209,True
MBD4,ILMN_2055310,7.6160102512963,ILMN_2055310,0.8325368346312442,True
MBD5,ILMN_1800731,5.196266963465268,ILMN_1800731,0.06272708807682294,True
MBD6,ILMN_1746012,6.3120597677335,ILMN_1746012,0.22592234860467245,True
MBIP,ILMN_1664323,6.256093474279197,ILMN_1664323,0.13425177138862057,True
MBL1P1,ILMN_1745141,4.139869148740056,ILMN_1745141,0.034885997654615815,True
MBL2,ILMN_1762464,4.005713580467495,ILMN_1762464,0.00039174002110241887,True
MBNL1,ILMN_1807304,6.353368601979069,ILMN_1807304,0.5405173713474514,True
MBNL2,ILMN_1658015,8.213668762866314,ILMN_2364272,0.0644641980159258,False
MBNL3,ILMN_2303166,6.700119378797028,ILMN_2303166,0.07735562925556218,True
MBOAT1,ILMN_1764082,5.150015748454747,ILMN_1764082,0.12068020219125003,True
MBOAT2,ILMN_1777853,4.721549045969811,ILMN_1777853,0.21941159619121028,True
MBOAT5,ILMN_1805225,7.240524563405311,ILMN_1805225,0.1932947908582481,True
MBOAT7,ILMN_1722218,5.621831537478611,ILMN_1722218,0.2517458390505854,True
MBP,ILMN_1672660,6.952222455098779,ILMN_2398939,0.2558826587738005,False
MBTD1,ILMN_2101651,4.931029758064429,ILMN_2101651,0.3164568212572492,True
MBTPS1,ILMN_1651719,7.521085114764993,ILMN_1767256,0.15866426031122996,False
MBTPS2,ILMN_1798311,4.172808463834851,ILMN_1798311,0.039910449407849914,True
MC1R,ILMN_1653319,6.4910975790810745,ILMN_1653319,0.11986087000812372,True
MC2R,ILMN_1778521,4.0,ILMN_1778521,0.0,True
MC3R,ILMN_1667754,4.0,ILMN_1667754,0.0,True
MC4R,ILMN_1722445,4.003179499829999,ILMN_1722445,0.00012131063002759707,True
MC5R,ILMN_1779501,4.0,ILMN_1779501,0.0,True
MCAM,ILMN_1685275,4.0,ILMN_1685275,0.0,True
MCART1,ILMN_1772492,9.509453029100797,ILMN_1772492,3.155241298515439,True
MCART2,ILMN_1667233,4.246868188753211,ILMN_1667233,0.05776113069881517,True
MCART6,ILMN_1715745,4.464003269947785,ILMN_1715745,0.25347894230148166,True
MCAT,ILMN_1745513,5.101299869888798,ILMN_1745513,0.12502179953035003,True
MCC,ILMN_1795503,5.6958057995079905,ILMN_1795503,0.09263410136973299,True
MCCC1,ILMN_1760174,8.177760170472606,ILMN_1760174,0.17805288382178497,True
MCCC2,ILMN_1769264,4.357120732815623,ILMN_1769264,0.18671295613872835,True
MCCD1,ILMN_1763092,4.009487145392486,ILMN_1763092,0.0010800711323780876,True
MCEE,ILMN_1735347,8.898101364733984,ILMN_1735347,0.09356916352279007,True
MCF2,ILMN_1752750,4.811073368632588,ILMN_1752750,0.20022442686411052,True
MCF2L,ILMN_1736584,4.1124459781113645,ILMN_1736584,0.12277571374168596,True
MCF2L2,ILMN_2064355,5.8564578192794166,ILMN_2064355,1.4362186876969907,True
MCFD2,ILMN_1761808,6.833067592531026,ILMN_1761808,0.18645233172775644,True
MCHR1,ILMN_1685096,4.100926511666401,ILMN_1685096,0.049135817385869626,True
MCHR2,ILMN_2383150,4.063925809371549,ILMN_2383150,0.04903810924569007,True
MCL1,ILMN_1803988,7.4782600026479,ILMN_1803988,0.1623464659636179,True
MCM10,ILMN_2413898,5.631587671548479,ILMN_2413898,0.08553374959974117,True
MCM2,ILMN_1681503,5.07246013167406,ILMN_1681503,0.2235508412942554,True
MCM3,ILMN_2224143,8.011308233964293,ILMN_1806818,0.13434325088633645,False
MCM3AP,ILMN_1784766,6.656208650713696,ILMN_1784766,0.15228358612597803,True
MCM3APAS,ILMN_2065822,4.000437307203649,ILMN_2065822,2.294851084361863e-06,True
MCM4,ILMN_1737205,6.234656757631942,ILMN_1737205,0.6378216200012247,True
MCM5,ILMN_1815169,6.636213438405912,ILMN_1815169,0.08095430829581902,True
MCM6,ILMN_1798654,7.393508880498555,ILMN_1798654,0.2065529994145493,True
MCM7,ILMN_1663195,7.592748137798355,ILMN_1663195,0.18170769465991052,True
MCM8,ILMN_1798581,9.708278779460239,ILMN_1798581,0.44144934658350754,True
MCMDC1,ILMN_1800181,4.630511284054011,ILMN_1800181,0.13176540679110654,True
MCOLN1,ILMN_1764383,5.261392850262688,ILMN_1764383,0.3044081769057738,True
MCOLN2,ILMN_1660462,4.370658605497459,ILMN_1660462,0.21906652384012731,True
MCOLN3,ILMN_2046611,6.60440449936427,ILMN_2046611,0.18566149565450954,True
MCPH1,ILMN_1753122,5.504242239551115,ILMN_1753122,0.1238596066277836,True
MCRS1,ILMN_1784227,7.780816633904937,ILMN_1713147,0.15598591608611534,False
MCTP1,ILMN_1654685,4.2445429622624395,ILMN_1654685,0.14297007387397975,True
MCTP2,ILMN_1792682,4.0,ILMN_1792682,0.0,True
MCTS1,ILMN_1751816,7.141431091422191,ILMN_1751816,0.09854121568009667,True
MDC1,ILMN_1814122,5.30029090163618,ILMN_1814122,0.18466167821999793,True
MDFI,ILMN_1782798,4.347246641742347,ILMN_1782798,0.0973049988499069,True
MDFIC,ILMN_1717366,4.953412817900319,ILMN_1717366,0.29450657948628806,True
MDGA1,ILMN_1720595,4.07641152631079,ILMN_1720595,0.015532008120848347,True
MDGA2,ILMN_1684447,4.7490663485895634,ILMN_1684447,0.11843615908358482,True
MDH1,ILMN_1656913,10.865874419798727,ILMN_1656913,0.1214630775260182,True
MDH1B,ILMN_1683377,4.0354119034928875,ILMN_1683377,0.01504803490787523,True
MDH2,ILMN_2079004,11.999250392496904,ILMN_2079004,0.058612973543371756,True
MDK,ILMN_2349393,7.428941040973621,ILMN_2349393,0.1063718192640929,True
MDM1,ILMN_1655245,5.270223510173924,ILMN_1655245,0.14163149115289358,True
MDM2,ILMN_2389851,4.291981526654585,ILMN_2389851,0.5443455775705276,True
MDM4,ILMN_1746020,4.119331575649236,ILMN_1746020,0.03922630221959092,True
MDN1,ILMN_1741260,4.063045756342737,ILMN_1741260,0.016019678006640368,True
MDP-1,ILMN_1662263,5.988203961052581,ILMN_1662263,0.02045002377846792,True
MDS1,ILMN_1784582,4.021682616990507,ILMN_1784582,0.0034372609986234796,True
ME1,ILMN_1736042,8.956180706009572,ILMN_1736042,2.271849849763797,True
ME2,ILMN_1675186,5.606374075679186,ILMN_1675186,0.21470920360102264,True
ME3,ILMN_1793615,5.696487356737579,ILMN_1793615,0.22398341386663081,True
MEA1,ILMN_1727073,7.139120748450166,ILMN_1727073,0.23760659364786607,True
MECP2,ILMN_1702715,4.15152575240372,ILMN_1702715,0.06495612427289682,True
MECR,ILMN_1683160,5.251751226696557,ILMN_1683160,0.6175870941822756,True
MED10,ILMN_1707631,7.786826827650612,ILMN_1707631,0.029964577427041894,True
MED11,ILMN_1762639,5.295484230829609,ILMN_1762639,0.10296744343078469,True
MED12,ILMN_1793386,4.636414392691092,ILMN_1793386,0.1431744705783643,True
MED12L,ILMN_1663425,4.0,ILMN_1663425,0.0,True
MED13,ILMN_1806184,4.4619827203145634,ILMN_1806184,0.11351884798442562,True
MED13L,ILMN_1683959,6.164508016003554,ILMN_1683959,0.07007847086926432,True
MED15,ILMN_1706200,6.164751543463401,ILMN_1706200,0.013273484981784949,True
MED16,ILMN_1800451,8.041532055082367,ILMN_1730307,0.22966514521313944,False
MED18,ILMN_1788528,4.197584100344134,ILMN_1788528,0.07006599641300548,True
MED19,ILMN_1754553,6.291155008181233,ILMN_1754553,0.03892220005970038,True
MED20,ILMN_1777526,7.42521529699998,ILMN_1777526,0.02484814420134931,True
MED21,ILMN_1773886,4.81656419088136,ILMN_1773886,0.18210385498887877,True
MED22,ILMN_1697218,7.471415498412753,ILMN_1792860,0.08395432631639264,False
MED23,ILMN_1674506,6.953838217079404,ILMN_1690999,0.1021625603585168,False
MED24,ILMN_1711853,6.235146461717596,ILMN_1711853,0.19331933035271112,True
MED25,ILMN_1811823,4.0917074559729265,ILMN_1811823,0.032587528294884455,True
MED26,ILMN_1718171,4.549865678218655,ILMN_1718171,0.16004091789053593,True
MED27,ILMN_1716876,6.586838342022489,ILMN_1716876,1.2506194513632887,True
MED28,ILMN_1749821,6.936425635730437,ILMN_1749821,0.018089464099466723,True
MED29,ILMN_1728360,5.972925968266315,ILMN_1728360,0.18461236486724555,True
MED30,ILMN_1671603,6.477296234170821,ILMN_1671603,0.15768708569453008,True
MED31,ILMN_1756041,4.019722380239356,ILMN_1756041,0.004667667387669169,True
MED4,ILMN_1664641,6.343286788315449,ILMN_1664641,0.093789551951993,True
MED6,ILMN_1654543,8.430156637844558,ILMN_1654543,0.07546247908933433,True
MED8,ILMN_1736847,7.901310915964092,ILMN_2339705,0.5838750471012,False
MED9,ILMN_1794108,4.805049122962362,ILMN_1794108,0.19536451531212784,True
MEF2A,ILMN_1661888,4.596997380078095,ILMN_1661888,0.07836606660849658,True
MEF2B,ILMN_2068202,6.5418377824160725,ILMN_2068202,0.1334412255894511,True
MEF2C,ILMN_1742544,4.776348292101785,ILMN_1742544,0.22111103145706767,True
MEF2D,ILMN_1763228,7.16187399511735,ILMN_1763228,0.10572286012281146,True
MEFV,ILMN_1804738,5.871650755339095,ILMN_2115752,0.1865791701148163,False
MEG3,ILMN_2061435,6.31446483866528,ILMN_2061435,0.41030769124917926,True
MEGF10,ILMN_1652306,6.708244882517693,ILMN_1652306,0.09214561879307097,True
MEGF11,ILMN_1787179,4.0,ILMN_1787179,0.0,True
MEGF8,ILMN_1714181,5.433075624647104,ILMN_1714181,0.19423385861930226,True
MEGF9,ILMN_2290118,4.5544854933133365,ILMN_2290118,0.3195904765479567,True
MEI1,ILMN_2073202,5.256211563177148,ILMN_1810254,0.12569168568490763,False
MEIG1,ILMN_1708907,4.213314649557892,ILMN_1708907,0.2562876500692962,True
MEIS1,ILMN_1705685,7.0039305368612546,ILMN_1705685,0.13502995636515544,True
MEIS2,ILMN_1695945,7.189989187868575,ILMN_1695945,0.3700062694114074,True
MEIS3,ILMN_1779997,5.0744647525394715,ILMN_1779997,0.1539214184547164,True
MEIS3P1,ILMN_2205896,5.711776430149585,ILMN_2205896,0.22393975253778808,True
MELK,ILMN_2212909,5.024779866658137,ILMN_2212909,0.3179356698100608,True
MEMO1,ILMN_1741599,6.658784709935215,ILMN_1741599,0.041938862546209495,True
MEN1,ILMN_1683298,4.965352830268047,ILMN_2340877,0.21887056235219493,False
MEOX1,ILMN_2414568,5.686703343451621,ILMN_1657145,0.431232562578524,False
MEOX2,ILMN_1777263,4.432162274788244,ILMN_1777263,0.29719089228202,True
MEP1A,ILMN_1659984,6.19798408558057,ILMN_1659984,0.06402224149735367,True
MEP1B,ILMN_1734694,4.0,ILMN_1734694,0.0,True
MEPCE,ILMN_2180827,7.484721204190919,ILMN_2180827,0.07187759843465182,True
MEPE,ILMN_1786072,4.053459135279184,ILMN_1786072,0.03185574155280005,True
MERTK,ILMN_1770610,5.323388523189793,ILMN_2138589,0.3670583262935105,False
MESDC1,ILMN_1781565,4.049435774839976,ILMN_1781565,0.0078843164562662,True
MESDC2,ILMN_1719797,4.299766095887849,ILMN_1719797,0.7284434489042811,True
MESP1,ILMN_1806603,6.079741772389674,ILMN_1806603,0.2164093135273027,True
MESP2,ILMN_1751911,4.053134233953955,ILMN_1751911,0.015436177656871634,True
MEST,ILMN_1669479,4.131724711634963,ILMN_1742307,0.06698723939558476,False
MET,ILMN_1715175,4.183503321694978,ILMN_1715175,0.07785906491509881,True
METAP1,ILMN_1785795,7.77303015918035,ILMN_1785795,0.07418975387464719,True
METAP2,ILMN_1670420,9.166058186951114,ILMN_1670420,0.0486738269955227,True
METRN,ILMN_1712583,4.053253099302634,ILMN_1712583,0.009634578226687975,True
METRNL,ILMN_1688775,7.071349483279703,ILMN_1801610,0.45393602050085663,False
METT10D,ILMN_1693290,4.693292957556983,ILMN_1693290,0.23935564719910515,True
METT11D1,ILMN_1782257,6.755338884781438,ILMN_2276811,0.171022607035854,False
METT5D1,ILMN_1738342,5.761329947129063,ILMN_1738342,0.08601448518271483,True
METTL1,ILMN_1815190,5.791605224671645,ILMN_1815190,0.10026137897428447,True
METTL10,ILMN_2055100,5.206594412819916,ILMN_2055100,0.3445818992766023,True
METTL2A,ILMN_1806314,4.51770149414226,ILMN_1806314,0.20124117885967518,True
METTL2B,ILMN_1735958,4.2269099068540115,ILMN_1735958,0.08840688493302233,True
METTL3,ILMN_1655635,6.144373066792953,ILMN_1655635,0.08989244827729287,True
METTL4,ILMN_1738173,4.901482423506523,ILMN_1738173,0.10699526343168396,True
METTL5,ILMN_1691570,7.187689143702427,ILMN_1691570,0.1510603749934588,True
METTL6,ILMN_1661998,4.2742688533988815,ILMN_1661998,0.14229058015926677,True
METTL7A,ILMN_1656285,7.848864535333482,ILMN_1656285,0.13929340137910498,True
METTL7B,ILMN_2064725,4.639295331890102,ILMN_2064725,0.3248285511036321,True
METTL8,ILMN_1653980,4.5046473773082125,ILMN_1653980,0.0799434229670132,True
METTL9,ILMN_1726421,4.656928995114685,ILMN_2402629,0.14855749704767982,False
MEX3B,ILMN_1658989,4.0,ILMN_1658989,0.0,True
MEX3C,ILMN_1658182,6.280555322423117,ILMN_1658182,0.040935480820774334,True
MEX3D,ILMN_1669268,5.124518059611138,ILMN_1669268,0.20989751541499732,True
MFAP1,ILMN_1676799,6.2505274298178275,ILMN_1676799,0.11561080815459296,True
MFAP2,ILMN_1787981,4.036802765943598,ILMN_1787981,0.007746702430896313,True
MFAP3,ILMN_1708782,4.68731610179878,ILMN_1708782,0.23522804053795507,True
MFAP3L,ILMN_1723277,4.0028694930856314,ILMN_1723277,9.880788682183e-05,True
MFAP4,ILMN_1766914,9.155736045672903,ILMN_1766914,1.080354892540164,True
MFAP5,ILMN_1733415,6.477990048402512,ILMN_1733415,1.1302436082011327,True
MFGE8,ILMN_1756071,10.656355740761128,ILMN_1756071,0.11164109808857775,True
MFHAS1,ILMN_1745686,4.0085393988375095,ILMN_1745686,0.0008750559900726048,True
MFI2,ILMN_1811478,5.661570261920321,ILMN_2259818,0.08478606583356427,False
MFN1,ILMN_1664186,5.51410301835668,ILMN_1664186,0.3100646766258901,True
MFN2,ILMN_1651385,6.764627117987198,ILMN_1651385,0.2580916174053969,True
MFNG,ILMN_1764577,4.792115709099902,ILMN_1764577,0.40658787927470497,True
MFRP,ILMN_1724355,4.0,ILMN_1724355,0.0,True
MFSD1,ILMN_1789751,8.404719065718414,ILMN_1789751,0.048979424548742705,True
MFSD10,ILMN_1674874,8.413531691301271,ILMN_1674874,0.08325653216875037,True
MFSD11,ILMN_1756152,5.931387307668267,ILMN_1756152,0.4677286356445565,True
MFSD2,ILMN_1789638,4.019182980426452,ILMN_1789638,0.0012677893731945515,True
MFSD3,ILMN_1718972,8.613043810988245,ILMN_1718972,0.09267208968974174,True
MFSD4,ILMN_1729734,4.434238503208766,ILMN_1729734,0.12895967634669026,True
MFSD5,ILMN_1702065,6.960541118588615,ILMN_1702065,0.29333991377052315,True
MFSD7,ILMN_1681310,4.642298188594708,ILMN_1681310,0.2797252773333223,True
MFSD8,ILMN_2123119,6.937243047654558,ILMN_2123119,0.09830386360390628,True
MFSD9,ILMN_1730028,4.0173483857155015,ILMN_1730028,0.002870339477466141,True
MGA,ILMN_2372384,4.482145308098851,ILMN_2372384,0.18274819933809255,True
MGAM,ILMN_1714643,4.362200603224034,ILMN_1714643,0.12349324222927248,True
MGAT1,ILMN_1761912,9.075131582408314,ILMN_1761912,0.36888561794508734,True
MGAT2,ILMN_2342240,5.822124423204638,ILMN_2342240,0.22063575681830985,True
MGAT3,ILMN_1853824,4.986139630943246,ILMN_1853824,0.19817906391752035,True
MGAT4A,ILMN_1755643,5.412123433730089,ILMN_1755643,0.1726503684379782,True
MGAT4B,ILMN_1796106,6.403612917125766,ILMN_1796106,0.037703959352899455,True
MGAT4C,ILMN_2117736,4.029384794581786,ILMN_2117736,0.0049146594209289775,True
MGAT5,ILMN_1731049,4.39189974044536,ILMN_1731049,0.13013002351723754,True
MGAT5B,ILMN_1692477,4.045931734997671,ILMN_1692477,0.014403030290097206,True
MGC102966,ILMN_1750748,10.398758599682846,ILMN_1750748,1.3682701996675948,True
MGC10646,ILMN_1659563,4.079324347997099,ILMN_1659563,0.014433073150364401,True
MGC10701,ILMN_1708298,4.029914641613322,ILMN_1708298,0.010738629394241918,True
MGC10997,ILMN_2147251,10.320925994182307,ILMN_2147251,0.059000334428677116,True
MGC119295,ILMN_2144654,4.400613853244139,ILMN_2144654,0.12254387205167495,True
MGC12760,ILMN_1780496,4.1687941098789585,ILMN_1780496,0.03772598808448818,True
MGC12965,ILMN_1713235,4.815204717140184,ILMN_1713235,0.29461725877551376,True
MGC12966,ILMN_1717219,6.494588352783669,ILMN_2116811,0.11351300482901076,False
MGC13005,ILMN_1671226,4.3663226673721365,ILMN_1671226,0.10747618675659827,True
MGC13057,ILMN_1787526,5.0627166586182355,ILMN_1787526,0.33882956225797595,True
MGC13098,ILMN_1712588,4.061073979128295,ILMN_1712588,0.016571883325008044,True
MGC13168,ILMN_1720600,5.396699252060351,ILMN_1720600,0.024598307149586773,True
MGC13379,ILMN_1732577,6.492121036896237,ILMN_1732577,0.13350613404630043,True
MGC15634,ILMN_1661440,5.728590091106501,ILMN_1661440,0.05371807585206747,True
MGC15705,ILMN_1768164,4.184312373393626,ILMN_1768164,0.14847361750867752,True
MGC15763,ILMN_1764770,4.319276392226598,ILMN_1764770,0.08436029453435484,True
MGC15885,ILMN_1785058,4.006423144090951,ILMN_1785058,0.0004950813601573476,True
MGC16025,ILMN_1757561,4.14109698216504,ILMN_1757561,0.04324069160860336,True
MGC16075,ILMN_1780968,4.049180681258308,ILMN_1780968,0.01703198636957831,True
MGC16121,ILMN_1673409,4.087722723182244,ILMN_1673409,0.025296720537787813,True
MGC16169,ILMN_1769601,5.837551604272335,ILMN_1769601,0.14690620104340757,True
MGC16291,ILMN_1759186,4.068771401487472,ILMN_1759186,0.013111455447763785,True
MGC16703,ILMN_2050434,11.906357321698653,ILMN_2050434,5.4958708977933375,True
MGC18216,ILMN_1744023,4.743208543079897,ILMN_1744023,0.35028680169571325,True
MGC19604,ILMN_1656189,4.030064715565194,ILMN_1656189,0.01084664546419185,True
MGC20983,ILMN_1743095,4.050287844847412,ILMN_1743095,0.009890548504333756,True
MGC22014,ILMN_1796832,4.004928732853324,ILMN_1796832,0.0002915088904732586,True
MGC23985,ILMN_1718866,7.8449373559307105,ILMN_1718866,0.4110846737924897,True
MGC24039,ILMN_1791593,4.09950011713836,ILMN_1791593,0.04333780278255759,True
MGC24103,ILMN_1811779,4.6977565219560935,ILMN_1811779,0.24703284162396713,True
MGC24125,ILMN_1738751,4.009185754604279,ILMN_1738751,0.0004762748094426211,True
MGC24975,ILMN_1660965,4.112500525432113,ILMN_1660965,0.04318171330934354,True
MGC25181,ILMN_1724783,4.028067810119436,ILMN_1724783,0.0043137004671589835,True
MGC26647,ILMN_1743785,4.0,ILMN_1743785,0.0,True
MGC26718,ILMN_1690304,4.0,ILMN_1690304,0.0,True
MGC26733,ILMN_1714172,4.080132874330695,ILMN_1714172,0.012449444618164123,True
MGC27121,ILMN_1806256,4.364022049539033,ILMN_1806256,0.14558053792185363,True
MGC27165,ILMN_1766706,4.104502695002152,ILMN_1766706,0.05742889241541677,True
MGC27345,ILMN_1660412,4.054853773440405,ILMN_1660412,0.022047321345202195,True
MGC27348,ILMN_1724064,4.0,ILMN_1724064,0.0,True
MGC27382,ILMN_1679403,4.138954735106104,ILMN_1679403,0.03420258594142604,True
MGC2752,ILMN_1796793,4.195525074328113,ILMN_1796793,0.047338235140251886,True
MGC29506,ILMN_2193233,6.125822828775117,ILMN_2193233,0.7160262075999115,True
MGC29891,ILMN_2161007,12.23138711343692,ILMN_2161007,0.5690822819734321,True
MGC3020,ILMN_1656420,4.271218912089553,ILMN_1656420,0.06127757976723814,True
MGC3032,ILMN_1862180,6.3650911186541625,ILMN_1722752,0.09004816704577834,False
MGC3196,ILMN_1722674,5.947460831969519,ILMN_1722674,0.10907307105309157,True
MGC3207,ILMN_1732089,7.787631096509056,ILMN_2410965,0.1111941332311679,False
MGC33407,ILMN_1656193,4.0,ILMN_1656193,0.0,True
MGC33556,ILMN_1663068,4.0,ILMN_1663068,0.0,True
MGC33846,ILMN_1735502,4.102923077942842,ILMN_1735502,0.025095358951759517,True
MGC33894,ILMN_1661735,4.0,ILMN_1661735,0.0,True
MGC33948,ILMN_1788968,6.3334519900452,ILMN_1788968,0.032557365702469795,True
MGC34761,ILMN_1730964,4.121015424059135,ILMN_1730964,0.047805620405684375,True
MGC34774,ILMN_1749234,4.1301432723486915,ILMN_1749234,0.04053448586818185,True
MGC34800,ILMN_1658111,4.062376765234424,ILMN_1658111,0.020769212614490284,True
MGC34821,ILMN_1701376,4.027637474048337,ILMN_1701376,0.009165959661270123,True
MGC34829,ILMN_1791461,4.0,ILMN_1791461,0.0,True
MGC35030,ILMN_1670545,4.003073870975474,ILMN_1670545,5.2431332712583124e-05,True
MGC35361,ILMN_1699449,4.764576152338076,ILMN_1699449,0.13346520311098,True
MGC35440,ILMN_1765287,4.177857955441196,ILMN_1765287,0.06806498180123415,True
MGC3731,ILMN_1759991,8.187577749912958,ILMN_1759991,0.07098716056764699,True
MGC39372,ILMN_1669122,4.732824316153852,ILMN_1669122,0.20526767577564609,True
MGC39545,ILMN_1708535,4.049475160953797,ILMN_1708535,0.01686427105267233,True
MGC39581,ILMN_1702739,4.0,ILMN_1702739,0.0,True
MGC39584,ILMN_1747568,4.015721980829122,ILMN_1747568,0.002966168174295476,True
MGC39606,ILMN_1789995,4.050519608764983,ILMN_1789995,0.029345277550625527,True
MGC39900,ILMN_1740512,5.57250536845592,ILMN_1737283,0.26338078788264974,False
MGC40069,ILMN_1664248,4.174876379721377,ILMN_1664248,0.09422522414788599,True
MGC40168,ILMN_1683809,4.0,ILMN_1683809,0.0,True
MGC40170,ILMN_1773603,4.47220618860093,ILMN_1773603,0.1575041746227807,True
MGC40489,ILMN_1667490,6.306333571113358,ILMN_1678300,0.4812584673045116,False
MGC40499,ILMN_1768841,4.807803553896505,ILMN_1768841,0.11076326271430678,True
MGC40574,ILMN_1732841,4.024939376534075,ILMN_1732841,0.0037317330473633833,True
MGC4172,ILMN_1756701,9.274629697447125,ILMN_1756701,0.7135516372478931,True
MGC42105,ILMN_1652072,4.06635619305807,ILMN_1652072,0.03719619945480561,True
MGC42367,ILMN_1776121,6.048279725356972,ILMN_1776121,0.31008634397864404,True
MGC42630,ILMN_1716555,6.229350085077211,ILMN_1716555,0.053454670080407246,True
MGC42638,ILMN_1683520,4.118166037433525,ILMN_1683520,0.1216437793027395,True
MGC4294,ILMN_1749414,4.708847314228036,ILMN_1749414,0.14296927350496194,True
MGC44328,ILMN_1678234,4.0,ILMN_1678234,0.0,True
MGC45438,ILMN_1676222,4.1494679499807,ILMN_1676222,0.03250333274262787,True
MGC45491,ILMN_1810930,4.045923289295471,ILMN_1810930,0.015193767806723912,True
MGC45800,ILMN_1712916,4.058122864245641,ILMN_1712916,0.020910531238925827,True
MGC45922,ILMN_1798964,4.052422588983545,ILMN_1798964,0.008844138339945058,True
MGC46336,ILMN_1780400,4.199069956814355,ILMN_1780400,0.09764455771145462,True
MGC4655,ILMN_1783908,4.0,ILMN_1783908,0.0,True
MGC4677,ILMN_2143795,8.505066895779418,ILMN_2143795,0.08034792973073777,True
MGC48628,ILMN_1653461,4.331259721381017,ILMN_1653461,0.13598816431694305,True
MGC48637,ILMN_1787169,4.163406676318225,ILMN_1787169,0.09089955284086991,True
MGC50273,ILMN_1781774,4.024239862076207,ILMN_1781774,0.007050850961682839,True
MGC50559,ILMN_1754410,4.547894145763275,ILMN_1754410,3.6022559395400227,True
MGC50722,ILMN_1711725,6.485943970441774,ILMN_1711725,0.09445275426415557,True
MGC51338,ILMN_1667804,4.054091032942756,ILMN_1667804,0.009840239741814747,True
MGC5139,ILMN_1660935,4.286218882936693,ILMN_1660935,0.14123857761754602,True
MGC52000,ILMN_1761068,5.9627561913969105,ILMN_1761068,0.05254203090766349,True
MGC52282,ILMN_1770765,4.083845036104044,ILMN_1770765,0.07767599391600952,True
MGC52498,ILMN_1677186,6.12645235765318,ILMN_1677186,0.07229145474539495,True
MGC5457,ILMN_1733412,5.43990404123981,ILMN_1733412,0.11460083757220954,True
MGC57346,ILMN_1784428,5.648776875403296,ILMN_1747315,0.16462484847761175,False
